,y,x,Name,Oblast,ADMIN_2,ADMIN_3,type_tg,type_np,Settlement,Address,zaryad,type,new_id,pidzariadk,primitka,grafic,number,generator
3214,48.940575,34.487533,Нова Пошта. Відділення №2 (до 30 кг),Дніпропетровська, , , , ,Царичанка,"вул. Центральна, 103 ж",так,Відділення пошти,NP01406,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3215,47.72749,33.619764,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Нива Трудова,"вул. Каштанова, 4/3",так,Відділення пошти,NP01408,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3216,48.409033241018,33.701112128586,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,П'ятихатки,"вул. Пушкіна, 99",так,Відділення пошти,NP01409,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3217,48.402877,33.708859,Нова Пошта. Відділення №2 (до 30 кг),Дніпропетровська, , , , ,П'ятихатки,"вул. Українська, 14а",так,Відділення пошти,NP01410,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 11:00-17:00,0,так
3218,47.683774,33.262919,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Широке (Криворізький р-н. Дніпропетровська обл),"вул. Соборна, 104а",так,Відділення пошти,NP01411,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3219,47.839261,32.826246,Нова Пошта. Відділення №1,Миколаївська, , , , ,Казанка,"вул. Миру, 222",так,Відділення пошти,NP01412,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3220,47.938342,33.296614,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Вільне (Криворізький р-н),"вул. Шевченка, 6",так,Відділення пошти,NP01414,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 11:00-17:00; СБ: 11:00-15:00; НД: 09:00-17:00,0,так
3221,48.472769,34.009552,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Вільногірськ,"вул. Центральна, 54 (ТРК Альтаїр)",так,Відділення пошти,NP01415,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-СБ: 09:00-18:00; НД: 11:00-17:00,0,так
3222,47.822544,33.501742,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Радушне,"вул. Шкільна, 1",так,Відділення пошти,NP01417,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-17:00; СБ: 11:00-14:00; НД: 09:00-17:00,0,так
3223,48.045071,33.860378,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Софіївка(Дніпропетровська обл.),"вул. Незалежності, 59/1",так,Відділення пошти,NP01418,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3224,48.384608,36.211468,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Дмитрівка (Дніпропетровська обл.),"вул. Сайгака Академіка, 74а",так,Відділення пошти,NP01419,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 11:00-18:00,0,так
3225,48.926892,34.897349,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Магдалинівка,"вул. Центральна, 121/11",так,Відділення пошти,NP01420,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3226,48.652062,35.067708,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Спаське (Дніпропетровська обл.),"вул. П. Козинця, 12а",так,Відділення пошти,NP01421,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 11:00-17:00,0,так
3227,48.52524,36.060631,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Тернівка,"вул. Харківська, 3",так,Відділення пошти,NP01422,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 11:00-17:00,0,так
3228,48.742805,36.015915,Нова Пошта. Відділення №1,Дніпропетровська, , , , ,Юр'ївка (Дніпропетровська обл.),"вул. Центральна, 104 Г",так,Відділення пошти,NP01423,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-СБ: 09:00-18:00; НД: 11:00-17:00,0,так
3229,49.247175,24.634081,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Бурштин,"вул. Шухевича, 3",так,Відділення пошти,NP01424,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3230,48.55419,24.75251,Нова Пошта. Відділення № 1,Івано-Франківська, , , , ,Ланчин,"вул. Незалежності, 102",так,Відділення пошти,NP01425,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3231,48.638229,24.57429,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Надвірна,"вул. Визволення, 5 (позаду друкарні)",так,Відділення пошти,NP01426,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3232,49.408269,24.612573,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Рогатин,"вул. Галицька, 50с",так,Відділення пошти,NP01427,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3233,48.156749,24.851428,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Верховина,"вул. Івана Франка, 107а",так,Відділення пошти,NP01428,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3234,48.57849,25.28479,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Гвіздець,"вул. Івана Франка, 60",так,Відділення пошти,NP01429,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3235,48.313496,25.07946,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Косів,"вул. Горбового, 8",так,Відділення пошти,NP01430,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3236,48.320915,25.109852,Нова Пошта. Відділення №2 (до 30 кг на одне місце),Івано-Франківська, , , , ,Косів,"вул. Лесі Українки, 12",так,Відділення пошти,NP01431,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3237,48.51944,25.009873,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Нижній Вербіж,"вул. Українська, 10к",так,Відділення пошти,NP01432,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3238,48.3537550976,24.4173576348,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Поляниця (Буковель),"участок Щивки, буд.1, приміщення 5 (Паркінг 1)",так,Відділення пошти,NP01433,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3239,48.483594,24.594492,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Яремче,"вул. Свободи, 22б",так,Відділення пошти,NP01434,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3240,48.44904,24.552186,Нова Пошта. Відділення №2 (до 15 кг),Івано-Франківська, , , , ,Яремче,"вул. Степана Бандери, 11",так,Відділення пошти,NP01435,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3241,48.467981,22.75802,Нова Пошта. Відділення №1,Закарпатська, , , , ,Кольчино,"вул. Корятовича, 26",так,Відділення пошти,NP01436,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3242,48.4843477,22.8278875,Нова Пошта. Відділення №1,Закарпатська, , , , ,Чинадійово,"вул. Волошина, 61б",так,Відділення пошти,NP01437,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3243,48.1935445281,22.6198599878,Нова Пошта. Відділення №1,Закарпатська, , , , ,Берегове,"вул. Богдана Хмельницького, 163",так,Відділення пошти,NP01438,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3244,48.222883,22.6427,Нова Пошта. Відділення №2 (до 5 кг),Закарпатська, , , , ,Берегове,"вул.Мукачівська, 190 (маг.""Silverland"")",так,Відділення пошти,NP01439,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3245,48.241731,22.982486,Нова Пошта. Відділення №1,Закарпатська, , , , ,Великі Ком'яти,"вул. Волошина, б/н",так,Відділення пошти,NP01440,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3246,48.09831,22.836877,Нова Пошта. Відділення №1,Закарпатська, , , , ,Вилок (Закарпатська обл.),"вул. Раковці,132",так,Відділення пошти,NP01441,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3247,48.05409,23.42026,Нова Пошта. Відділення №1,Закарпатська, , , , ,Вишково,"вул. Порт, 24",так,Відділення пошти,NP01442,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3248,48.23499,23.552204,Нова Пошта. Відділення №1,Закарпатська, , , , ,Драгово,"вул. Центральна, 92а",так,Відділення пошти,NP01443,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3249,48.192013,23.499702,"Нова Пошта. Відділення №1, вул. Центральна, 84а",Закарпатська, , , , ,Золотарьово, ,так,Відділення пошти,NP01444,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-17:00; НД: 11:00-17:00,0,так
3250,48.214907735179,23.325625959591,Нова Пошта. Відділення №1,Закарпатська, , , , ,Іза,"вул. Центральна, 97",так,Відділення пошти,NP01445,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3251,48.21675314,23.48582713,Нова Пошта. Відділення №1,Закарпатська, , , , ,Копашново,"вул. Центральна, 121",так,Відділення пошти,NP01446,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-17:00; НД: 11:00-17:00,0,так
3252,48.154687,23.134001,Нова Пошта. Відділення №1,Закарпатська, , , , ,Королево,"вул. Центральна, 114",так,Відділення пошти,NP01447,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3253,48.200577,23.451625,Нова Пошта. Відділення №1,Закарпатська, , , , ,Нижнє Селище,"вул. Центральна, 170",так,Відділення пошти,NP01448,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-17:00; НД: 11:00-17:00,0,так
3254,48.11931391,23.39659843,Нова Пошта. Відділення № 1,Закарпатська, , , , ,"Сокирниця (Хуст.р-н,Закарпатська обл.)","вул. Центральна, 85а",так,Відділення пошти,NP01449,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3255,48.176946,23.294575,Нова Пошта. Відділення №2 (до 30 кг),Закарпатська, , , , ,Хуст,"вул. Петенька Воєводи (раніше Терека), 1а",так,Відділення пошти,NP01450,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3256,48.058697,23.346583,Нова Пошта. Відділення №1,Закарпатська, , , , ,Шаян,"вул. Центральна, 15",так,Відділення пошти,NP01451,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3257,48.99743,24.19199,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Брошнів-Осада,"вул. 22 Січня, 75",так,Відділення пошти,NP01452,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3258,49.063884,23.869989,Нова Пошта. Відділення №1,Івано-Франківська, , , , ,Болехів,"вул. Залізнична, 18",так,Відділення пошти,NP01453,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3259,48.976594,23.981771,Нова Пошта. Відділення № 2 (до 15 кг),Івано-Франківська, , , , ,Долина,"вул. Міцкевича, 67",так,Відділення пошти,NP01454,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3260,48.96476,24.00117,Нова Пошта. Відділення №3 ( до 30 кг),Івано-Франківська, , , , ,Долина,"вул. Шептицького, 26",так,Відділення пошти,NP01455,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3261,49.784423,23.658964,Нова Пошта. Відділення №1,Львівська, , , , ,Городок(Львівська обл.),"вул. Львівська, 38л",так,Відділення пошти,NP01456,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3262,49.571861,22.780586,Нова Пошта. Відділення №1,Львівська, , , , ,Добромиль,"вул. Грушевського, 3",так,Відділення пошти,NP01457,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3263,49.626957,23.691042,Нова Пошта. Відділення №1,Львівська, , , , ,Комарно,"вул. Січових Стрільців, 12",так,Відділення пошти,NP01458,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3264,49.558619,23.301698,Нова Пошта. Відділення №1,Львівська, , , , ,Новий Калинів,"пл. Авіації, 24/11",так,Відділення пошти,NP01459,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3265,49.502553401648,23.233834789297,Нова Пошта. Відділення №1,Львівська, , , , ,Ралівка,"вул. Івана Франка, 19",так,Відділення пошти,NP01460,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3266,50.595839,30.574658,Нова Пошта. Відділення №1,Львівська, , , , ,Рудки,"вул. Валова, 12",так,Відділення пошти,NP01461,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3267,49.528181,23.180125,Нова Пошта. Відділення №1,Львівська, , , , ,Рудня,"вул. Лесі Українки, 2",так,Відділення пошти,NP01462,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3268,49.87232639,23.90749428,Нова Пошта. Відділення №1,Львівська, , , , ,Рясне-Руське,"вул. Паркова, 16",так,Відділення пошти,NP01463,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 08:00-20:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3269,49.78300352975,23.96853599745,Нова Пошта. Відділення №1,Львівська, , , , ,Сокільники,"вул. Шептицького, 19а",так,Відділення пошти,NP01464,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 08:00-20:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3270,49.759404,24.003727,Нова Пошта. Відділення № 1,Львівська, , , , ,Солонка (Львівська обл.),"вул. Василя Стуса, 17",так,Відділення пошти,NP01465,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 08:00-20:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3271,49.442155,23.004672,Нова Пошта. Відділення №1,Львівська, , , , ,Старий Самбір,"вул. Вітовського, 39",так,Відділення пошти,NP01466,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3272,49.335566,22.989468,Нова Пошта. Відділення №1 (до 30 кг на одне місце),Львівська, , , , ,Стрілки,"вул. Шевченка, 3а",так,Відділення пошти,NP01467,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3273,49.509217,23.174137,Нова Пошта. Відділення №1,Львівська, , , , ,Стрілковичі,"вул. Нова, 10",так,Відділення пошти,NP01468,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3274,49.154687,23.038228,Нова Пошта. Відділення №1,Львівська, , , , ,Турка,"вул. Данила Галицького, 2",так,Відділення пошти,NP01469,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3275,49.524606,22.826784,Нова Пошта. Відділення №1,Львівська, , , , ,Хирів,"вул. Хирівська, 133",так,Відділення пошти,NP01470,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3276,49.5330272,22.8502862,Нова Пошта. Відділення №2 (до 10 кг),Львівська, , , , ,Хирів,"вул. Галицька, 12",так,Відділення пошти,NP01471,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3277,50.0823416,25.1523683,Нова Пошта. Відділення №1,Львівська, , , , ,Броди,"вул. Лесі Українки, 55",так,Відділення пошти,NP01472,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3278,49.896971,24.093758,Нова Пошта. Відділення №1,Львівська, , , , ,"Дубляни (Львів.обл.,Жовків.р-н)","вул. Володимира Великого, 3",так,Відділення пошти,NP01473,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3279,49.904637,24.087261,Нова Пошта. Відділення №2 (до 10 кг),Львівська, , , , ,"Дубляни (Львів.обл.,Жовків.р-н)","вул. Коцюбинського, 2",так,Відділення пошти,NP01474,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3280,49.986834,24.243939,Нова Пошта. Відділення №1,Львівська, , , , ,Жовтанці,"вул. Франка Івана, 2в",так,Відділення пошти,NP01475,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3281,49.928617,24.619008,Нова Пошта. Відділення №1,Львівська, , , , ,Красне (Львівська обл.),"вул. Івана Франка, 82",так,Відділення пошти,NP01476,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3282,49.8785,24.071043,Нова Пошта. Відділення №1,Львівська, , , , ,Малехів,"вул. Тараса Дороша , 20а",так,Відділення пошти,NP01477,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3283,50.289018,24.632941,Нова Пошта. Відділення №1,Львівська, , , , ,Радехів,"вул. Транзитна, 19",так,Відділення пошти,NP01478,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3284,49.953681,24.204318,Нова Пошта. Відділення №1,Львівська, , , , ,Ременів,"вул. Львівська, 23",так,Відділення пошти,NP01479,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3285,49.797195,23.19488,Нова Пошта. Відділення №1,Львівська, , , , ,Гостинцеве,"вул. Центральна, 1",так,Відділення пошти,NP01480,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3286,50.051611,23.975361,Нова Пошта. Відділення №1,Львівська, , , , ,Жовква,"вул. Набережна, 1",так,Відділення пошти,NP01481,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3287,50.058355,23.971181,Нова Пошта. Відділення №2 (до 5 кг),Львівська, , , , ,Жовква,"вул. Шевченка, 14",так,Відділення пошти,NP01482,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3288,49.772395,24.044124,Нова Пошта. Відділення №1,Львівська, , , , ,Зубра,"вул. Івана Франка, 32",так,Відділення пошти,NP01483,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 08:00-20:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3289,49.786956,23.371847,Нова Пошта. Відділення №1,Львівська, , , , ,Судова Вишня,"площа Івана Франка, 14а",так,Відділення пошти,NP01484,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3290,49.3855171,24.1328594,Нова Пошта. Відділення №1,Львівська, , , , ,Жидачів,"вул. Міцкевича, 9",так,Відділення пошти,NP01485,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3291,49.820127,23.907573,Нова Пошта. Відділення №1,Львівська, , , , ,Зимна Вода,"вул. Шухевича, 150а",так,Відділення пошти,NP01486,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 08:00-20:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3292,49.283489,23.446463,Нова Пошта. Відділення №1,Львівська, , , , ,Борислав (Львівська обл.),"вул. Трускавецька, 125",так,Відділення пошти,NP01487,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3293,49.28598,23.42114,Нова Пошта. Відділення №3 (до 15 кг на одне місце),Львівська, , , , ,Борислав (Львівська обл.),"вул. Вʼячеслава Чорновола, 2",так,Відділення пошти,NP01488,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3294,49.2400608,23.833592,Нова Пошта. Відділення №1,Львівська, , , , ,Дуліби,"вул. Шевченка, 1в",так,Відділення пошти,NP01490,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 09:00-17:00,0,так
3295,49.37438886,23.46475814,Нова Пошта. Відділення №1,Львівська, , , , ,Лішня,"вул. Дрогобицька, 35а",так,Відділення пошти,NP01491,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3296,49.524739,23.974024,Нова Пошта. Відділення №1,Львівська, , , , ,"Миколаїв (Львівська обл., Миколаївський р-н)",вул. Болоня 42,так,Відділення пошти,NP01492,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3297,49.528461,23.973674,Нова Пошта. Відділення №2 (до 15 кг),Львівська, , , , ,"Миколаїв (Львівська обл., Миколаївський р-н)","вул. Чайковського, 18",так,Відділення пошти,NP01493,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3298,49.149894,23.87485,Нова Пошта. Відділення №1,Львівська, , , , ,Моршин,"вул. Привокзальна, 55",так,Відділення пошти,NP01494,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3299,49.4686206,24.1328239,Нова Пошта. Відділення №1,Львівська, , , , ,Новий Розділ,"вул. Ходорівська, 4-х",так,Відділення пошти,NP01495,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3300,49.3855171,24.1328594,Нова Пошта. Відділення №2 (до 15 кг),Львівська, , , , ,Новий Розділ,"просп. Шевченка, 32",так,Відділення пошти,NP01496,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3301,49.339325,23.245113,Нова Пошта. Відділення №1,Львівська, , , , ,Підбуж,"вул. Набережна, 20/1",так,Відділення пошти,NP01497,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3302,49.042171,23.519412,Нова Пошта. Відділення №1,Львівська, , , , ,Сколе,"вул. Братів Вільшинських, 3",так,Відділення пошти,NP01498,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
3303,48.84683549,23.44365183,Нова Пошта. Відділення №1,Львівська, , , , ,Славське (Львівська обл.),"вул. Архангельського, 7",так,Відділення пошти,NP01499,Підзарядка гаджетів,ПН (бізнес пошта) на карту,ПН-ПТ: 09:00-19:00; СБ: 09:00-18:00; НД: 10:00-18:00,0,так
